,wine_index,type_,alcohol,quality,name_,crispness,acidity,fruitiness,sweetness,dryness
4742,4742,white,13.6,6,'Ment des Anni ModaVJes Hitstier 2019',2,2,2,1,5
4743,4743,white,12.5,7,'Rondyalli Derie',2,2,2,2,4
4744,4744,white,11.1,6,'OJsellano Vinhyaustina 2016',2,2,2,2,4
4745,4745,white,11.2,7,'Qauds Feme salth Clashing VQA',1,2,2,2,4
4746,4746,white,14.0,7,'Jslywillo Chablis Thi White',1,1,2,1,5
4747,4747,white,13.6,6,'Tlanissteip Camces Bezchhant Nos Sparkling',2,2,2,1,5
4748,4748,white,9.4,5,'On5JSenerk Cres Veleler Vinayressermannay 1Q19',2,2,3,3,3
4749,4749,white,14.2,7,'VQ Qy Pewie',2,2,2,1,5
4750,4750,white,13.2,6,'Pre Trofkrgen Com Prum Riesling 2021',2,2,2,1,5
4751,4751,white,11.2,6,'Uuver Roe Cru 2020',2,2,2,2,4
4752,4752,white,10.2,5,'Higd Vienchagne Kromiot Grisen 1ere Exturm Chardonn',2,2,2,4,2
4753,4753,white,12.8,7,'Whaido Sharllant Rors 2022',2,2,2,1,5
4754,4754,white,10.1,5,'KZRiod Cuve  omilecarine Fubig Grutris 2016',3,3,2,2,4
4755,4755,white,10.1,5,'Pzte',3,3,2,2,4
4756,4756,white,10.3,5,'Lp Brut whitewine',3,3,3,2,4
4757,4757,white,9.9,6,'Y Nhardpong There Dryy Roh Sparkling',2,2,2,3,3
4758,4758,white,11.5,5,'Bend VQA',2,2,1,2,4
4759,4759,white,9.0,5,'Frigion Blyn Blut Atraycte White deslen',2,2,2,5,1
4760,4760,white,9.0,5,'Zby Chardonnay',2,2,2,5,1
4761,4761,white,12.1,6,'XBuge Matara Ficot Griei Res Chardonnay 2018',1,2,2,1,5
4762,4762,white,13.3,6,'Heri Louzers D03 Chardonnay 1ee Cure Matet Thardonn',1,2,2,1,5
4763,4763,white,11.5,8,'Unray Rocrerinerden 2020',2,2,2,3,3
4764,4764,white,11.0,4,'Onear Heckontiar Vauvese Vaseramer 2021',2,3,2,2,4
4765,4765,white,10.7,6,'Riossiner 2019',2,2,1,2,4
4766,4766,white,9.4,5,'HDratu Streat Pable whitewine',2,2,3,5,1
4767,4767,white,10.3,6,'Riogingie',1,1,1,3,3
4768,4768,white,12.0,6,'Blist 2022',3,3,3,1,5
4769,4769,white,11.0,6,'Brg White 2021',2,2,2,3,3
4770,4770,white,9.3,5,'Zing 2020',2,2,2,4,2
4771,4771,white,10.1,5,'Fersy Le Chardonnay 2022',1,1,2,2,4
4772,4772,white,11.1,6,'Pigh ont amitewine',2,2,2,2,4
4773,4773,white,9.9,6,'V74 Tredes Tocared Chablis AOC',1,2,2,3,3
4774,4774,white,11.0,6,'IXO Ruve',2,2,2,3,3
4775,4775,white,11.0,6,'Xides Brut Chardennay 2021',2,2,2,3,3
4776,4776,white,12.5,6,'Yvere Riedling KPP',2,2,2,1,5
4777,4777,white,12.7,7,'VQA',2,2,2,1,5
4778,4778,white,9.3,5,'Trang Pionot Gragdonnayamanc 1OC',1,1,1,3,3
4779,4779,white,9.3,5,'Panerzofs Blanc Witeller Meursyors Bline Sicolos Se',2,2,2,4,2
4780,4780,white,10.1,5,'NOgnin VQA',1,1,2,2,4
4781,4781,white,8.8,5,'Jmegna Baurgac1',1,2,2,5,1
4782,4782,white,11.2,6,'File AfPro Sparkligg VQAm Ressene Ostaner Cone Brut',2,2,3,2,4
4783,4783,white,10.8,7,'Famemine Sauve whitewine',3,3,2,2,4
4784,4784,white,8.8,5,'Dhen Sauvignon Blanc',1,2,2,5,1
4785,4785,white,11.2,6,'Grase 2019',2,2,3,2,4
4786,4786,white,10.3,5,'Wilot 2020',1,1,1,2,4
4787,4787,white,12.0,5,'OXCaute 2018',2,2,1,2,4
4788,4788,white,9.5,6,'ZenJy Timali Fyambiss Thialico',1,1,2,3,3
4789,4789,white,9.5,6,'XWhins Rus Rese 1es 1rerin Brut VQA',1,1,2,3,3
4790,4790,white,9.8,6,'A86',2,2,3,4,2
4791,4791,white,13.0,7,'OTSpffrve Rudils Pinot Gris Virgy 2019',2,2,2,2,4
4792,4792,white,11.8,7,'Bla Whitewine 2017',1,2,1,2,4
4793,4793,white,8.8,5,'P01',3,2,4,4,2
4794,4794,white,11.2,4,'Winer 2020',2,2,1,2,4
4795,4795,white,9.5,6,'K2020',1,1,2,3,3
4796,4796,white,9.4,4,'Brambaum Allatis GPing 134 Neeks Hesthont Furdes As',2,2,2,3,3
4797,4797,white,9.5,6,'T4s Santes Cha',2,2,2,3,3
4798,4798,white,10.4,6,'Nate 2018',2,2,2,2,4
4799,4799,white,9.8,7,'Grite Bau 2019',2,2,2,4,2
4800,4800,white,10.4,6,'N6 Unsore Vies Lus Pinot Grinic',2,2,2,2,4
4801,4801,white,9.4,4,'Hjardennay VQ4',2,2,2,3,3
4802,4802,white,9.5,6,'Wiquot Winelon Blanc',2,2,2,3,3
4803,4803,white,11.9,7,'VQA',1,2,3,2,4
4804,4804,white,12.8,7,'Pinoy',2,2,2,2,4
4805,4805,white,13.0,6,'SMpares Heedgene Chardonnay 2020',2,2,1,2,4
4806,4806,white,10.4,7,'Zlicsontag VQA',2,2,2,2,4
4807,4807,white,10.4,6,'QAg9',2,2,2,2,4
4808,4808,white,10.7,5,'RPande Horuztote Vewhede 2017',1,2,2,3,3
4809,4809,white,11.9,7,'Wlin 1es',1,2,3,2,4
4810,4810,white,10.4,6,'SIxp Scowine 2020',1,1,2,3,3
4811,4811,white,12.8,7,'D20',2,2,2,2,4
4812,4812,white,9.9,6,'LeNruer Bouchonnam Sauvignin Blanc 2021',2,2,2,3,3
4813,4813,white,9.9,6,'SLveerve Vinerabios VQA',2,2,2,3,3
4814,4814,white,9.4,6,'AZineate Sperkling',2,2,3,4,2
4815,4815,white,11.4,6,'Mare Odgnajid White',1,2,2,2,4
4816,4816,white,9.9,6,'VProm 2020',2,2,2,3,3
4817,4817,white,9.4,6,'Is Terriblis de Vauntewnit White',2,2,3,4,2
4818,4818,white,9.2,5,'YKis Sunes Brut Crus de Ble Spriauton 1AW Mouis Urn',2,2,3,3,3
4819,4819,white,10.5,7,'P',2,2,2,2,4
4820,4820,white,11.0,7,'Wie Sanelonse',2,2,2,3,3
4821,4821,white,11.0,7,'K3p Paviotos Etgatio Saungoon Grigio Scarusoncalsse',2,2,2,3,3
4822,4822,white,12.1,5,'M5n Sauvignnnay VQA',2,3,1,2,4
4823,4823,white,11.0,7,'VXA',2,2,2,3,3
4824,4824,white,12.8,7,'YPtatsente Spransegne Brut whitewine VQA',1,2,2,1,5
4825,4825,white,10.5,6,'Mnay 2021',2,2,2,3,3
4826,4826,white,10.5,6,'Z7mGwieslieg Estale VQA',2,2,2,3,3
4827,4827,white,10.5,6,'VYHerge Grande Blanc VQA',2,2,2,3,3
4828,4828,white,9.2,6,'IGh',2,2,2,5,1
4829,4829,white,11.1,6,'Lazlignom VQA',2,2,2,2,4
4830,4830,white,12.3,7,'Ry Riesling VQA',2,2,2,2,4
4831,4831,white,11.1,6,'T9 Dobeborkmane 2018',2,2,2,2,4
4832,4832,white,12.6,6,'Mont Riesling',1,1,1,1,5
4833,4833,white,9.2,6,'Htheren 1ie 1ry Rose',2,2,2,5,1
4834,4834,white,10.8,6,'Wiesling',2,2,2,3,3
4835,4835,white,11.3,6,'OYDODray Blanc Estaylid 2022',2,2,3,2,4
4836,4836,white,12.8,7,'Gregus Villsard Rieeling 2017',1,2,2,1,5
4837,4837,white,10.5,6,'RMcen 2021',2,2,2,3,3
4838,4838,white,9.8,6,'YCam Blutge Ale Resere Meb Marllys Rogeli L Caller ',2,2,3,4,2
4839,4839,white,8.5,6,'Gramiauder 2018',2,2,4,5,1
4840,4840,white,9.3,5,'Pilar Viveay 2021',1,2,1,3,3
4841,4841,white,9.2,5,'EUgno Closlico',2,2,2,4,2
4842,4842,white,11.4,6,'JXwhitewine',1,2,2,2,4
4843,4843,white,8.5,6,'O1I',2,2,4,5,1
4844,4844,white,9.3,5,'Fjardonnay KOrdonnay',1,2,1,3,3
4845,4845,white,8.4,4,'YF Piosling The Cls whitewine',1,2,1,4,2
4846,4846,white,9.2,5,'Iven Crura 2021',2,2,3,3,3
4847,4847,white,9.2,5,'Xpen Velelle Brut whtewine DOC',2,2,2,4,2
4848,4848,white,10.4,6,'Ners Pinot Gri 2022',2,2,3,4,2
4849,4849,white,11.6,6,'Cla Ber Nabert Ores Chardonnay 2016',1,2,2,2,4
4850,4850,white,12.4,6,'Ggus VQA',2,2,2,1,5
4851,4851,white,10.4,6,'Msstoton Cuve Chardonnay 2020',2,2,3,4,2
4852,4852,white,9.3,5,'Sxcziert Theferis Roblots Hieglirt VQA',2,2,2,3,3
4853,4853,white,12.2,6,'JQK7',1,2,2,1,5
4854,4854,white,11.0,6,'XBaut Riesling 2022',1,2,2,3,3
4855,4855,white,11.4,5,'Du',2,2,2,2,4
4856,4856,white,9.2,5,'YRiegile Brut whitewine',2,2,1,5,1
4857,4857,white,11.1,6,'Boussles Thewboitek Losi VaumanterdVonty QAk Arrot ',2,2,2,2,4
4858,4858,white,9.2,5,'IcVdOTNQ',2,2,1,5,1
4859,4859,white,11.0,6,'Jjamile',1,2,2,3,3
4860,4860,white,9.9,5,'Wien Brut whitewine 2021',2,2,2,2,4
4861,4861,white,9.9,5,'LKJsouresou Ret',2,2,2,2,4
4862,4862,white,12.4,4,'H White',1,2,1,2,4
4863,4863,white,9.4,5,'PPols Tamminide Riesling 2021',2,2,2,3,3
4864,4864,white,9.3,5,'L9 Ka Nacqutt Seshald Chardonnay',1,2,2,4,2
4865,4865,white,8.7,7,'Gwhite VQA',2,2,2,5,1
4866,4866,white,8.7,7,'Ok Brut Ruesling 2021',2,2,2,5,1
4867,4867,white,8.7,7,'Orgned Loug Blanc 2022',2,2,2,5,1
4868,4868,white,8.7,7,'Un Riesling 2020',2,2,2,5,1
4869,4869,white,9.0,7,'Nchackonnas Blanc VQA',2,2,3,5,1
4870,4870,white,10.7,6,'Mutatt 2021',2,2,3,4,2
4871,4871,white,10.7,6,'JLefionse Lainher Chardonnay 2021',2,2,3,4,2
4872,4872,white,11.3,6,'LLZbinge Chom Chardonnay 2020',2,2,2,2,4
4873,4873,white,8.7,7,'SSpanked Blacc',2,2,2,5,1
4874,4874,white,11.7,6,'PIl Avelparde ieluge Hourstranine 2020',2,2,2,3,3
4875,4875,white,9.3,5,'LUpaisee 1erbbure Remevi Blanc Dou IdT Ornay 2018',1,2,2,4,2
4876,4876,white,8.7,7,'X13Y',2,2,2,5,1
4877,4877,white,9.0,7,'Unnt Alowino Le Nonnenond Chardonnay 2019',2,2,3,5,1
4878,4878,white,11.7,6,'XI1019',2,2,2,3,3
4879,4879,white,10.7,5,'Friog Brand Sauvagion Blanc 2021',1,2,1,4,2
4880,4880,white,11.4,6,'Ra',2,2,3,2,4
4881,4881,white,10.7,6,'Monssint Pris Nechrout Vindyards Retelvr ',2,2,3,4,2
4882,4882,white,11.3,6,'AWCerdon Blanc VQA',2,2,2,2,4
4883,4883,white,11.2,6,'Skainger Rerelon Branc 2020',2,2,2,2,4
4884,4884,white,12.5,5,'I19',1,1,1,1,5
4885,4885,white,12.9,8,'Whers 2020',2,2,2,2,4
4886,4886,white,11.8,6,'MQ94',2,2,3,2,4
4887,4887,white,10.6,5,'Prre',2,2,1,3,3
4888,4888,white,11.8,6,'JImneencchalt Riesling 2021',2,2,3,2,4
4889,4889,white,10.7,6,'X145',1,2,2,3,3
4890,4890,white,9.9,5,'JYGBress Cosscine 2021',1,2,2,3,3
4891,4891,white,12.0,6,'Swant 2021',2,2,2,1,5
4892,4892,white,10.4,7,'QZNAn Sinot ott Veimberming 2020',2,2,3,4,2
4893,4893,white,8.5,5,'Blaqulecklan Seleltubhingon Heraino Vinomardonnay 2',1,2,1,3,3
4894,4894,white,9.9,4,'I0Rbels Grand Cuvat Edtaik Los Carol Chardounay 201',1,2,1,4,2
4895,4895,white,9.4,6,'HAg Prescen Thomani Vigmenti QArx Drue Masian Vece',1,2,3,4,2
4896,4896,white,10.4,5,'D8',2,2,2,3,3
4897,4897,white,11.0,6,'T KGardennay 201',1,1,1,2,4
4898,4898,white,11.0,6,'D18',1,2,1,2,4
4899,4899,white,10.4,6,'Xpolhed Mfere Cherdonnay',1,1,2,3,3
4900,4900,white,9.8,6,'MVergose',1,2,3,4,2
4901,4901,white,9.4,6,'JLipario Baco Riesling 2019',1,2,3,4,2
4902,4902,white,10.6,6,'Whithonn Trebest 2019',1,2,2,3,3
4903,4903,white,10.1,5,'Cpareon Branc 2021',2,2,2,2,4
4904,4904,white,11.5,8,'Brique Do Sences Strani Bes Fideberg Sauvegron Blan',2,2,1,3,3
4905,4905,white,11.4,6,'ZKauxLing Serta Sautcorm Svien 2020',2,2,1,2,4
4906,4906,white,9.2,6,'HMentrio 2018',2,2,2,3,3
4907,4907,white,9.7,6,'XChena Vinglanc 2019',2,2,2,3,3
4908,4908,white,11.3,6,'D6',2,2,1,2,4
4909,4909,white,8.9,6,'L3c',2,2,4,4,2
4910,4910,white,10.0,6,'Mij 2019',2,2,1,3,3
4911,4911,white,9.2,6,'VHingale',1,2,1,3,3
4912,4912,white,12.8,7,'Ol White DOM',2,2,2,2,4
4913,4913,white,9.5,5,'DX19',2,3,1,3,3
4914,4914,white,10.0,6,'Ajst Ne Cavimy Cres Kou CoMllenc 2019',2,2,1,3,3
4915,4915,white,11.0,5,'G',2,2,2,2,4
4916,4916,white,9.2,6,'Blas Chardonnay A05 Pance Vidone 2020',1,2,1,3,3
4917,4917,white,10.6,6,'Wend Raseed Charklon Blanc 2017',1,2,2,4,2
4918,4918,white,10.0,5,'XGa',2,2,2,3,3
4919,4919,white,10.0,5,'Blancian De Do Ballam Aseroc 2020',2,2,2,3,3
4920,4920,white,11.7,7,'ZMalstion Blanc Ros',1,1,1,2,4
4921,4921,white,12.5,7,'Mmein Bltuc Verger Chardonnay Kerd Cosrelon Mlasckl',2,2,1,2,4
4922,4922,white,11.1,7,'ZWles Maykorgerio Pary',2,2,2,2,4
4923,4923,white,12.3,6,'TQ3',2,2,3,4,2
4924,4924,white,12.2,6,'ICnard Unourves Herleruse 2021',2,2,2,2,4
4925,4925,white,11.3,6,'YD7',1,1,1,2,4
4926,4926,white,11.6,5,'ZNogn Balteaux 2021',2,2,1,2,4
4927,4927,white,11.3,6,'Gros Baurgonnay 2021',1,1,1,2,4
4928,4928,white,11.1,6,'J Estitemine Signa KOC',1,2,1,2,4
4929,4929,white,11.2,6,'Griss Serrat Mineau Brut 2020',1,2,2,2,4
4930,4930,white,11.3,6,'RQQA',2,2,2,2,4
4931,4931,white,12.0,6,'Azleuzht Dellauber Chardonnay',2,2,2,1,5
4932,4932,white,8.8,6,'SX837s Venea 2013',1,2,2,5,1
4933,4933,white,8.8,6,'D21',1,2,2,5,1
4934,4934,white,12.0,8,'Brinin Elrigi Vianjard Vinuabea IWTiol Bouncapert P',2,2,1,2,4
4935,4935,white,12.0,7,'JVAlgetane Benagheineren VeAtlerg Chardonnay 2020',2,2,2,2,4
4936,4936,white,9.0,5,'Bre Raecon Tre',3,2,3,4,2
4937,4937,white,9.3,6,'EcIr Manco',1,2,2,5,1
4938,4938,white,8.7,6,'TDF20',1,2,2,4,2
4939,4939,white,11.5,7,'GEltet 2018',2,2,2,2,4
4940,4940,white,10.0,5,'Rignel 2020',1,2,2,3,3
4941,4941,white,10.0,5,'Fhanziler Der whitewherg',1,2,2,3,3
4942,4942,white,10.3,5,'Gland Chardennay Kin Pino Vererve Chardonnay',2,2,2,3,3
4943,4943,white,10.4,5,'Bligns Reserve duter Estawed Arcktiant',2,2,3,4,2
4944,4944,white,13.4,7,'OR37 x5 Proged Chersinar 2020',2,2,1,1,5
4945,4945,white,11.2,6,'KWheblignon Blanc Pinot Grig 2018',2,2,2,2,4
4946,4946,white,9.1,5,'Blloule DetialiFrusecberd Cablin Lellave 2020',2,2,2,4,2
4947,4947,white,9.1,5,'Ud RetelanouDBland Cla 2019',2,2,2,4,2
4948,4948,white,10.8,6,'Mancherd Charzon Blanc',1,1,1,3,3
4949,4949,white,12.5,6,'Blans SXup whetewine 2021',2,2,1,2,4
4950,4950,white,11.3,5,'Raly Bour Riesling',1,2,1,2,4
4951,4951,white,12.8,6,'Doynin Cola Viailly 2018',1,1,1,2,4
4952,4952,white,9.1,5,'Yealed Nile Lee Moma Beurgon Prutzardonnay',2,2,2,4,2
4953,4953,white,12.7,6,'MNicuzz20',2,2,1,1,5
4954,4954,white,11.0,7,'Ugnondio I622',2,2,3,2,4
4955,4955,white,10.4,6,'JLFOnte Chardonnay Brack APMond Riesling Astard Vin',2,2,3,3,3
4956,4956,white,10.4,6,'VQA',2,2,3,3,3
4957,4957,white,10.7,6,'Ejdon Sauvignon Blanc',1,2,2,3,3
4958,4958,white,10.9,6,'Sedat Sauvignon Blanc 2019',1,2,2,3,3
4959,4959,white,10.4,6,'Bly Thwezels 1harkeine 2015',2,2,3,3,3
4960,4960,white,10.4,6,'Gfiquignon Blanc',2,2,3,3,3
4961,4961,white,9.7,7,'Selles Serse Sporeline 2018',2,2,3,4,2
4962,4962,white,11.0,7,'Hmege Bland Aslamis 2019',2,2,3,2,4
4963,4963,white,9.6,6,'DTChaux Loe Ruse Wiroline OPOlinge Pio Lissaps Chab',1,2,1,4,2
4964,4964,white,13.9,7,'Rof Kefanis 2008',1,2,2,1,5
4965,4965,white,9.4,5,'D6 Sparkling 2022',2,2,1,4,2
4966,4966,white,12.5,6,'PLge Blanc 2022',2,2,2,2,4
4967,4967,white,9.6,6,'JJpole Ficcearo 2019',1,2,1,4,2
4968,4968,white,9.5,5,'S8ndtann 2008',2,2,3,3,3
4969,4969,white,9.6,5,'OSxeg',2,2,3,3,3
4970,4970,white,9.5,5,'Fblackel 2021',2,2,3,3,3
4971,4971,white,9.6,5,'OGSarke NArmabestion White 2019',2,2,3,3,3
4972,4972,white,8.7,7,'O5 3 T5farnga di Ga Bertherga Riesling',2,2,3,5,1
4973,4973,white,8.7,7,'TMapblesling 2022',2,2,3,5,1
4974,4974,white,8.7,7,'Uwxt Al shite 2nerini Brac Piedling VQA',2,2,3,5,1
4975,4975,white,8.7,7,'TraxRia IsseGras MauvigroF 2018',2,2,3,5,1
4976,4976,white,8.7,7,'Cllaus Villy Riesling 2020',2,2,3,5,1
4977,4977,white,8.7,7,'Gard De Maurde Beurnou Iss 2019',2,2,3,5,1
4978,4978,white,10.4,5,'Whites Sagne Baulleste Chte',2,2,1,2,4
4979,4979,white,10.7,5,'Fles AxR6 Prustiwio VQA',2,2,1,2,4
4980,4980,white,12.0,7,'Lerslen Blanc',2,2,2,1,5
4981,4981,white,12.1,7,'Wtheri Whation Blanc 2016',1,2,2,2,4
4982,4982,white,13.1,8,'Rera 2001',2,2,2,1,5
4983,4983,white,12.4,6,'Inmin Terj Riesling VQA',1,2,1,1,5
4984,4984,white,12.6,7,'Gwhiep 2001',2,2,2,1,5
4985,4985,white,8.7,7,'Q8',2,2,3,5,1
4986,4986,white,12.0,5,'Frapasre Astrieut Blancs 2020',2,2,2,2,4
4987,4987,white,11.6,6,'Cernaus Sauvignon Blanc 2020',2,2,1,2,4
4988,4988,white,9.3,6,'Ti',1,2,3,4,2
4989,4989,white,11.1,7,'Zjeou 2018',2,2,2,2,4
4990,4990,white,10.2,6,'Causmique Brut Alb Pros Viesling Antylas Meckelt Lo',2,2,3,3,3
4991,4991,white,10.6,6,'HEmxhuther Thire whitewine',2,2,2,2,4
4992,4992,white,11.3,7,'Htuqusers Wine de Huick Verteaux 2020',1,2,2,2,4
4993,4993,white,11.1,6,'NBer Stinera 2020',2,2,2,2,4
4994,4994,white,11.8,7,'Blan Blanc de Cuve Aserlanch Unome DOO Chardonnay 2',2,2,1,2,4
4995,4995,white,12.6,7,'KP022',2,2,1,2,4
4996,4996,white,10.5,5,'Uglot VQA',2,2,2,2,4
4997,4997,white,12.3,6,'Fdonnes Scivewronery 2019',1,2,2,1,5
4998,4998,white,11.3,6,'TOD13',1,1,1,2,4
4999,4999,white,12.0,6,'X16',2,2,1,1,5
5000,5000,white,11.2,5,'Kini Roedrignon Blanc 2009',2,3,2,2,4
5001,5001,white,10.2,6,'NJReseve Chardonnay VQA',2,2,2,3,3
5002,5002,white,12.4,6,'ExWTrithonfi',2,3,2,1,5
5003,5003,white,10.2,6,'Cromreninarten Blard VQA',2,2,2,3,3
5004,5004,white,13.4,8,'Bl',2,2,2,1,5
5005,5005,white,12.6,6,'KYExschauil 2020',1,1,1,1,5
5006,5006,white,9.8,5,'P221',2,2,2,3,3
5007,5007,white,9.1,5,'O',3,3,5,4,2
5008,5008,white,12.4,6,'Riem Chardonnay Inoleys Am6 Cuachinbard Chardonnay ',2,3,2,1,5
5009,5009,white,12.5,6,'GToDdenzigel',2,3,2,1,5
5010,5010,white,11.7,6,'FCrardonnay',2,2,2,2,4
5011,5011,white,12.9,6,'Swinte Suve Brutto Aulave Wionmigo Pieccon Rokervor',2,2,2,1,5
5012,5012,white,10.1,5,'VQ5',2,2,1,2,4
5013,5013,white,10.3,6,'LRhtesi White',2,2,2,3,3
5014,5014,white,11.7,6,'VHelllasestelte Clavewhimer 2021',2,2,2,2,4
5015,5015,white,10.3,6,'Prre Vineyard Thiros Resert Rie',1,2,1,4,2
5016,5016,white,10.8,7,'Zeccon Brutzte Biance 1iMbainie Organera Brut Mruet',1,2,2,2,4
5017,5017,white,11.2,6,'JRha Dimanne Vindy Gris 1GC',1,1,1,2,4
5018,5018,white,11.8,6,'Injbaro Chardonnay 2021',2,2,1,2,4
5019,5019,white,9.8,6,'Jnet',1,2,2,3,3
5020,5020,white,10.0,6,'Prate 2021',2,2,2,4,2
5021,5021,white,8.8,4,'Flardonnay 2022',2,2,1,4,2
5022,5022,white,9.5,5,'Oqusgedisto 2022',2,2,4,4,2
5023,5023,white,9.5,5,'FTra Whitewine Beurgornous Avelelerandes Avet Burke',2,2,4,4,2
5024,5024,white,9.5,5,'Lkoneri Caum Aroiniouo',2,2,4,4,2
5025,5025,white,9.2,4,'RossanZ 2013',1,2,2,3,3
5026,5026,white,12.2,6,'Wing de Blatc Riesling de Mountart Chardonnay Dus B',2,3,3,2,4
5027,5027,white,9.5,5,'IConay Ther Piomlenc 200',2,2,4,4,2
5028,5028,white,11.3,6,'Jamingu',1,2,2,2,4
5029,5029,white,12.1,6,'Onac Lolialls Botserga Diesserd Whte Robela 2012',2,2,2,2,4
5030,5030,white,9.2,4,'YQpriac Ro Prion 2018',1,2,2,3,3
5031,5031,white,11.2,4,'D7',1,1,1,2,4
5032,5032,white,12.5,7,'Fzts Dog Sauvignon Blacco',1,1,1,2,4
5033,5033,white,10.6,5,'Ylingne 2021',1,2,2,3,3
5034,5034,white,10.1,7,'E Jelllauxtin 2019',1,1,1,3,3
5035,5035,white,9.9,6,'Sone',1,2,2,4,2
5036,5036,white,11.0,6,'Rdey Closende 201y',1,2,1,2,4
5037,5037,white,10.0,6,'Yos Pinet de Belre DO Blanc',1,2,1,3,3
5038,5038,white,12.7,6,'SCche Riesling Treuxsico',2,3,2,1,5
5039,5039,white,12.1,6,'X8',2,2,1,2,4
5040,5040,white,10.4,6,'Whremique Riesling',2,2,1,3,3
5041,5041,white,10.4,6,'GBrut Roserve VQA',2,2,1,2,4
5042,5042,white,9.2,5,'GFGire 2020',1,2,1,4,2
5043,5043,white,9.2,5,'Caco Wiinete Vineyardseng Frevience',1,2,1,4,2
5044,5044,white,10.5,5,'Od Ricve Cuvet DOC',2,2,2,2,4
5045,5045,white,9.2,5,'Lingn 2019',1,2,1,4,2
5046,5046,white,11.9,7,'Furemings Clauls VQA',1,1,2,2,4
5047,5047,white,10.1,6,'Blay 2021',2,2,3,4,2
5048,5048,white,11.1,6,'VK8',2,2,3,2,4
5049,5049,white,10.8,7,'Rhed Heurellsy Riesling Ge Brut Krgart de re Beliar',1,2,3,2,4
5050,5050,white,11.8,6,'Blascin VQA',2,2,1,2,4
5051,5051,white,9.2,5,'Lers Res',3,2,3,4,2
5052,5052,white,9.2,5,'ZfaRsth Gianti Chardonnay 2016',3,2,3,4,2
5053,5053,white,12.3,6,'Q70 Cuxta 2015',1,1,2,1,5
5054,5054,white,11.4,6,'Dian Ferilley 2016',1,2,1,2,4
5055,5055,white,10.4,6,'Froserzhamine 2021',1,1,2,2,4
5056,5056,white,9.8,6,'A6uss IT3 Yanof Comphtino VQA',2,2,2,4,2
5057,5057,white,9.9,6,'Uldion Bloncc Reserve Riesling Vineyard 2021',2,2,1,3,3
5058,5058,white,9.8,6,'O917',2,2,2,4,2
5059,5059,white,10.9,5,'Falno Therz Gariel 2021',2,2,2,3,3
5060,5060,white,9.2,5,'Poy 2016',1,2,1,3,3
5061,5061,white,9.2,5,'Pers Maurtor Altia Sautigion Blacco',1,2,1,3,3
5062,5062,white,12.0,5,'Furd Pinot Ghiges',1,2,3,1,5
5063,5063,white,12.1,6,'D',1,2,3,1,5
5064,5064,white,11.2,6,'Vinly 2019',1,2,2,2,4
5065,5065,white,12.7,7,'Km 2021',1,2,1,1,5
5066,5066,white,12.2,6,'Tframing Aineccoll Lo6 Lanamf Chatin Branc 2015',2,2,2,2,4
5067,5067,white,12.2,6,'XX21',1,2,2,1,5
5068,5068,white,11.2,6,'Ks',1,2,2,2,4
5069,5069,white,12.7,7,'Meflchet Perot Chardonnay 2021',1,2,1,1,5
5070,5070,white,12.7,7,'Larinen 2019',1,2,1,1,5
5071,5071,white,12.1,6,'D4',1,1,2,2,4
5072,5072,white,9.4,5,'C',2,2,2,4,2
5073,5073,white,10.1,6,'CD19',2,2,3,3,3
5074,5074,white,9.4,5,'DOd',2,2,3,4,2
5075,5075,white,8.9,6,'VQA',1,1,2,5,1
5076,5076,white,8.9,6,'JVQA',1,1,2,5,1
5077,5077,white,8.9,6,'C',1,1,2,5,1
5078,5078,white,8.9,6,'Inve dO Neylyruzomere Vouve White 2019',1,1,2,5,1
5079,5079,white,13.0,7,'GOs Gros Grando Chtber Diaron Forchiono Ras whitewi',1,1,1,1,5
5080,5080,white,10.3,5,'Stellol',2,2,2,3,3
5081,5081,white,10.1,4,'Wineno',1,1,1,2,4
5082,5082,white,10.5,6,'VSbiglonnay 2019',1,2,2,4,2
5083,5083,white,8.9,6,'Cst DObyanerus Wine 2015',1,1,2,5,1
5084,5084,white,10.1,5,'Fwsth Linenaud Haut Riesling VQA',1,2,1,4,2
5085,5085,white,10.1,5,'LIpst Sauviggon Blanc 2020',1,2,1,4,2
5086,5086,white,11.0,6,'P4',1,2,1,3,3
5087,5087,white,11.0,6,'Tellberg Chordonnay 2018',1,2,1,3,3
5088,5088,white,11.0,6,'Zion Chordonnay 2020',1,2,1,3,3
5089,5089,white,11.0,6,'A 2019',1,2,1,3,3
5090,5090,white,10.0,5,'GClesling 2018',2,2,2,2,4
5091,5091,white,10.5,6,'HUurg Grando Grand Cleckoter Res 2021',2,2,2,3,3
5092,5092,white,9.7,6,'Ybhadloniau 2019',2,2,3,4,2
5093,5093,white,10.1,5,'Mofiler 2018 2021',1,2,1,4,2
5094,5094,white,9.4,5,'Black Bry Liurbeosex Penterte',2,2,3,4,2
5095,5095,white,11.2,6,'Le Brut whitewine',2,2,1,2,4
5096,5096,white,9.4,5,'T8',2,2,3,4,2
5097,5097,white,10.8,5,'Blu 2018',2,2,2,3,3
5098,5098,white,9.4,5,'UYce Chardonnay',2,2,3,4,2
5099,5099,white,11.2,6,'Hing Grouste Dou Golruod Grandu Chardonnay 2021',2,2,1,2,4
5100,5100,white,11.0,6,'Pardonnay 2021',2,2,2,3,3
