name,type
Sant'Or Agiorgitiko Organic 2019,red-wine
Santa Carolina Cabernet Sauvignon,red-wine
Santa Carolina Cabernet Sauvignon Merlot,red-wine
Santa Carolina Carolina Gran Reserva Cabernet Sauvignon 2020,red-wine
Santa Carolina Chardonnay,white-wine
Santa Carolina Gran Reserva Assemblage 2020,red-wine
Santa Carolina Gran Reserva Chardonnay 2019,white-wine
Santa Carolina Merlot,red-wine
Santa Carolina Reserva Cabernet Sauvignon,red-wine
Santa Carolina Reserva Carmenère,red-wine
Santa Carolina Reserva Chardonnay,white-wine
Santa Carolina Reserva de Familia Cabernet Sauvignon,red-wine
Santa Carolina Reserva Sauvignon Blanc,white-wine
Santa Carolina Sauvignon Blanc,white-wine
Santa Carolina Shiraz,red-wine
Santa Ema 60/40 Barrel Reserve Cabernet Sauvignon/Carmenère 2021,red-wine
Santa Julia La Vaquita Natural Clarete 2023,red-wine
Santa Julia Organic Torrontés 2022,white-wine
Santa Julia Reserva Cabernet Sauvignon Cabernet Franc,red-wine
Santa Julia Reserva Malbec,red-wine
Santa Margherita Brut Rosé Sparkling,white-wine
Santa Margherita Brut Valdobbiadene Prosecco Superiore,white-wine
Santa Margherita Cabernet Sauvignon 2020,red-wine
Santa Margherita Chianti Classico 2020,red-wine
Santa Margherita Pinot Grigio,white-wine
Santa Rita 120 Reserva Especial Cabernet Sauvignon,red-wine
Santa Rita 120 Reserva Especial Sauvignon Blanc,white-wine
Santa Rita Cavanza Cabernet Sauvignon,red-wine
Santa Rita Floresta Carmenère 2021,red-wine
Santa Rita Floresta Chardonnay 2021,white-wine
Santa Rita Medalla Real Gran Reserva Cabernet Sauvignon 2021,red-wine
Santa Rita Medalla Real Gran Reserva Carmenère 2021,red-wine
Santa Rita Medalla Real Gran Reserva Syrah 2021,red-wine
Santa Rita Pewën Carmenère 2021,red-wine
Santa Rita Secret Reserve Cabernet Sauvignon,red-wine
Santa Rita Secret Reserve Sauvignon Blanc,white-wine
Santi Sortesele Pinot Grigio 2021,white-wine
Santo Wines 1911 Santorini Nykteri,white-wine
Santo Wines Santorini Assyrtiko 2021,white-wine
Sassetti Livio Pertimali Brunello di Montalcino 2017,red-wine
Saturday Sun Brilliant White Harvest VQA,white-wine
Saumur Champigny Lieu Dit Les Poyeux 2018,red-wine
Sausenheimer Honigsack Riesling Kalkstein Trocken 2018,white-wine
Sawmill Creek Chardonnay,white-wine
Sawmill Creek Dry Red,red-wine
Sawmill Creek Dry White,white-wine
Sawmill Creek Pinot Grigio Chardonnay,white-wine
Sawmill Creek Riesling,white-wine
Sawtooth Red Blend 2018,red-wine
Saxenburg Private Collection Chardonnay 2021,white-wine
Scattered Peaks Cabernet Sauvignon 2019,red-wine
Schatz St Joe's Red VQA,red-wine
Schild Estate Limited Release Moorooroo Shiraz 2019,red-wine
Schild Narrow Road Vineyard Shiraz/Cabernet Sauvignon 2018,red-wine
Schloss Johannisberg Gelblack Feinherb Riesling 2021,white-wine
Schloss Johannisberg Grünlack Riesling Spätlese 2022,white-wine
Schloss Johannisberg Rotlack Riesling Kabinett 2021,white-wine
Schlossgut Diel Nahesteiner Riesling Trocken 2018,white-wine
Schrader RBS Cabernet Sauvignon 2018,red-wine
Schwarzboeck Rose Sekt Brut,white-wine
Sciarra Soprana Nero d'Avola Riserva 2015,red-wine
Scopetone Brunello di Montalcino 2015,red-wine
Sea Sun Pinot Noir 2021,red-wine
Seaglass Cabernet Sauvignon 2021,red-wine
Sean Thackrey Orion Rossi Vineyard Red 2016,red-wine
Seña 2020,red-wine
Señorío de Barahonda Carro 2020,red-wine
Sebastiani Cabernet Sauvignon,red-wine
Sebastiani Vineyards Chardonnay,white-wine
Seghesio Cortina Zinfandel 2021,red-wine
Seghesio Zinfandel,red-wine
Segura Viudas Brut Reserva Cava,white-wine
Segura Viudas Brut Rose D.O. Cava,white-wine
Segura Viudas Heredad Reserva Brut Cava 2021,white-wine
Seifried Nelson Sauvignon Blanc 2022,white-wine
Selaks Sauvignon Blanc,white-wine
Selbach Oster Noble R Riesling Beerenauslese 2018,white-wine
Selbach Tradition Feinherb Riesling Kabinett 2020,white-wine
Selbach Zeltinger Schlossberg Riesling Spätlese 2016,white-wine
Selbach Zeltinger Sonnenuhr Riesling Auslese 2019,white-wine
Selbach-Oster Bernkastler Badstube Riesling Auslese* 2019,white-wine
Selbach-Oster Dry Gewürztraminer 2020,white-wine
Selbach-Oster Zeltinger Schlossberg Alte Reben Feinherb Riesling Spätlese 2018,white-wine
Selbach-Oster Zeltinger Sonnenuhr Riesling Spätlese 2019,white-wine
Sella & Mosca Riserva Cannonau di Sardegna,red-wine
Selvapiana Bucerchiale Riserva Chianti Rùfina 2018,red-wine
Selvapiana Vigneto Erchi Chianti Rufina Riserva 2017,red-wine
Seméli Nemea Reserve Red 2017,red-wine
Semeli Mantinia Moschofilero 2021,white-wine
Semeli Oreinos Helios Agiorgitiko Syrah 2019,red-wine
Semeli Oreinos Helios White 2021,white-wine
Sensi Chianti Dal Campo DOCG,red-wine
Senza Tempo Montepulciano D'Abruzzo DOP,red-wine
Sepp Moser Riesling Reserve Ried Gebling Erste Lage 2020,white-wine
Sequoia Grove Cabernet Sauvignon 2019,red-wine
Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico 2016,red-wine
Sergio Zenato Riserva Amarone della Valpolicella Classico 2016,red-wine
Sergio Zenato Riserva Lugana 2020,white-wine
Sette Ponti Vigna dell'Impero 2016,red-wine
Settesoli Vermentino IGT Terre Siciliane,white-wine
Seven Falls Cellars Cabernet Sauvignon,red-wine
Seven Falls Cellars Merlot 2020,red-wine
Seven Hills Ciel du Cheval 2016,red-wine
Seven Hills Walla Walla Valley Merlot 2019,red-wine
Seven Hills Winery Seven Hills Vineyard Merlot 2016,red-wine
Shafer Red Shoulder Ranch Chardonnay 2021,white-wine
Shafer TD-9 2019,red-wine
Shale Ridge Ridge Red VQA,red-wine
Shale Ridge Ridge White VQA,white-wine
Shalva Gvaramadze Qvevri Khikhvi 2018,white-wine
Shalva Gvaramadze Tsarapi Qvevri 2018,white-wine
Shanahans The Old Dog Shiraz 2021,red-wine
Shannon Ridge Buck Shack Whitetail Chardonnay 2020,white-wine
Shannon Ridge High Elevation Cabernet Sauvignon 2019,red-wine
Shannon Ridge High Valley Vineyard Sauvignon Blanc 2021,white-wine
Sheild Sauvignon Blanc 2022,white-wine
Shelter Bay Marlborough Sauvignon Blanc,white-wine
Shepherd Red Pinot Noir 2018,red-wine
Sidewood Chardonnay 2019,white-wine
Sidewood Ironstone Barrels The Tyre Fitter Syrah 2021,red-wine
Sidewood Mappinga Chardonnay 2019,white-wine
Sidewood Sauvignon Blanc 2021,white-wine
Sidewood Shiraz 2020,red-wine
Sidewood Stablemate Shiraz 2018,red-wine
Siegrist Cuvee J Adam Hauck VDP Guts 2014,red-wine
Siegrist Dornfelder VDP Gutswein 2015,red-wine
Sierra Cantabria Organza 2018,white-wine
Sierra Norte 1564 Natural 2020,white-wine
Siesta en el Tahuantinsuyu Malbec 2019,red-wine
Sigalas Aa 2021,white-wine
Sigalas Mavrotragano Mandilaria Dry Red PGI Cyclades 2021,red-wine
Sigalas Santorini Assyrtiko 2022,white-wine
Signature Wines Sector Adelaide Hills Tempranillo 2019,red-wine
Signorello Hope's Cuvée Chardonnay 2019,white-wine
Signorello Padrone 2018,red-wine
Silenus Oak Knoll District Reserve Cabernet Sauvignon 2017,red-wine
Silk & Spice Red,red-wine
Silk & Spice Spice Road,red-wine
Silkwood Estate The Walcott Single Vineyard Shiraz 2018,red-wine
Silver Oak Alexander Valley Cabernet Sauvignon 2018,red-wine
Silver Oak Napa Valley Cabernet Sauvignon 2018,red-wine
Simi Chardonnay 2021,white-wine
Simonnet-Febvre Fourchaume Chablis 1er Cru 2019,white-wine
Simonsig Kaapse Vonkel Brut Rosé MCC 2020,white-wine
SiSi Riesling PDO Stajerska 2022,white-wine
SiSi Sauvignon Blanc PDO Stajerska 2022,white-wine
SiSi Traminer PDO Stajerska 2022,white-wine
Sisi Yellow Muscat PDO Stajerska 2022,white-wine
Sister's Run Bethlehem Block Cabernet Sauvignon 2021,red-wine
Sister's Run Cow's Corner Grenache/Shiraz/Mataro 2021,red-wine
Sister's Run Epiphany Shiraz 2020,red-wine
Sister's Run Old Testament Cabernet Sauvignon 2021,red-wine
Sistina Montepulciano D'Abruzzo DOC,red-wine
Sistina Pecorino Terre Di Chieti IGT,white-wine
Six Stones Pinot Noir 2018,red-wine
Skouras Armyra 2021,white-wine
Skouras Cuvée Prestige White 2022,white-wine
Skouras Saint George Aghiorghitiko 2021,red-wine
Skouras Salto Wild Yeast Mavrofilero 2021,white-wine
Skouras Wild Ferment Assyrtiko 2022,white-wine
Skyfall Cabernet Sauvignon 2020,red-wine
Skyfall Red Blend 2020,red-wine
Sloan Asterisk 2017,red-wine
Sloan Proprietary Red 2019,red-wine
Slow Press Cabernet Sauvignon,red-wine
Small Gully The Formula Robert's Shiraz,red-wine
Small Mercy Upbeat White,white-wine
Smith & Hook Cabernet Sauvignon 2019,red-wine
Smoke & Gamble Appassimento VQA,red-wine
Smoke & Gamble Cabernet VQA,red-wine
Smoking Loon Cabernet Sauvignon,red-wine
Smoking Loon Old Vine Zinfandel,red-wine
Smoking Loon Pinot Grigio,white-wine
Smoking Loon Sauvignon Blanc,white-wine
Smoky Bay Cabernet Sauvignon,red-wine
Smoky Bay Shiraz,red-wine
Snowden Melchior Kemper Vineyard Cabernet Franc 2018,red-wine
Snowden Vineyards Brothers Cabernet Sauvignon 2014,red-wine
Sogevinus Veedha Red 2020,red-wine
Sogrape Gazela Vinho Verde,white-wine
Sogrape Grao Vasco Dao,red-wine
Sogrape Vila Regia,red-wine
Sogrape Vila Regia Douro DO,red-wine
Sogrape Vila Regia Reserve Douro,red-wine
Soho Valentina Syrah 2020,red-wine
Soho Ziggy Pinot Gris 2022,white-wine
Sokol Blosser Orchard Block Pinot Noir 2018,red-wine
Sol Rouge Petite Sirah 2017,red-wine
Sola Nero Red,red-wine
Sola Nero White,white-wine
Solaia 2017,red-wine
Solanera Viñas Viejas 2019,red-wine
Soléna Grand Cuvée Pinot Noir 2020,red-wine
Solid Ground Cabernet Sauvignon,red-wine
Solid Ground Pinot Noir,red-wine
Sonnen Mulde Riesling 2021,white-wine
Sonoma-Cutrer Russian River Ranches Chardonnay,white-wine
Sons of Eden Freya Riesling 2022,white-wine
Sons of Eden Kennedy Grenache/Shiraz/Mourvèdre 2020,red-wine
Sons of Eden Romulus Old Vine Shiraz 2018,red-wine
Sottimano Pajorè Barbaresco 2017,red-wine
Southbrook Triomphe Cabernet Franc 2019,red-wine
Southbrook Triomphe Orange Wine VQA,white-wine
Southbrook Triomphe Organic Chardonnay 2019,white-wine
Southbrook Triomphe Organic Merlot 2018,red-wine
Southbrook Triomphe Organic Pinot Noir 2021,red-wine
Southbrook Triomphe Organic Riesling 2021,white-wine
Southbrook Vidal Skin Fermented White Orange Wine VQA,white-wine
Spade & Sparrows Pinot Noir,red-wine
Speck Bros. Family Tree 'The Bootlegger' Baco Noir VQA,red-wine
Speck Bros. Family Tree 'The Goat Lady' Chardonnay VQA,white-wine
Speck Bros. Family Tree 'The Padré' Cabernet/Merlot VQA,red-wine
Speck Bros. Free Bird Riesling VQA,white-wine
Speck Bros. Lazzara Bianco Secco VQA,white-wine
Speck Bros. Revel Cab Noir Dark Red VQA,red-wine
Speck Bros. Sibling Rivalry Red VQA,red-wine
Speck Bros. Sibling Rivalry White VQA,white-wine
Speck Bros. Three of Hearts Pinot Grigio 2020,white-wine
Speck Brothers Family Tree The Boxer's Ghost Pinot Noir 2022,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2003,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2004,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2006,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2007,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2009,red-wine
Speri Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2011,red-wine
Sperling Vineyards Old Vines Riesling 2019,white-wine
Spier Bay View Chardonnay,white-wine
Spinelli Cabernet Sauvignon,red-wine
Spinelli Montepulciano D'Abruzzo DOC,red-wine
Spinelli Unoaked Chardonnay Terre Di Chieti IGT,white-wine
Spioenkop Elgin Pinotage 2020,red-wine
Spioenkop Elgin Riesling 2017,white-wine
Springs Road Shiraz 2017,red-wine
Sprucewood Shores Beach Glass White VQA,white-wine
Sprucewood Shores Hawk's Flight Reserve Appasimento VQA,red-wine
Sprucewood Shores Lady in Red VQA,red-wine
Sprucewood Shores Pinot Grigio VQA,white-wine
Sprucewood Shores Riesling VQA,white-wine
Sprucewood Shores Sauvignon Blanc VQA,white-wine
Sprucewood Shores Sweet Select Riesling VQA,white-wine
Spumante Bambino,white-wine
Spumante Bambino Peach,white-wine
Spy Valley Envoy Sauvignon Blanc 2016,white-wine
Spy Valley Pinot Noir 2020,red-wine
Spy Valley Sauvignon Blanc 2022,white-wine
St Hugo Cabernet Sauvignon 2018,red-wine
St. Francis Cabernet Sauvignon,red-wine
St. Francis Chardonnay 2020,white-wine
St. Hugo Grenache/Shiraz/Mataro 2021,red-wine
St. Supéry Élu 2017,red-wine
St. Supéry Dollarhide Cabernet Sauvignon 2017,red-wine
St. Supéry Estate Bottled Cabernet Sauvignon 2019,red-wine
Stadt Krems Grüner Veltliner 2022,white-wine
Stadt Krems Ried Weinzierlberg 1ÖTW Grüner Vetliner 2021,white-wine
Stadt Krems Steinterrassen Riesling 2021,white-wine
Staete Landt Annabel Sauvignon Blanc 2022,white-wine
Stag's Leap Wine Cellars Artemis Cabernet Sauvignon,red-wine
Stag's Leap Wine Cellars Cask 23 Cabernet Sauvignon 2019,red-wine
Stag's Leap Wine Cellars Fay Cabernet Sauvignon 2019,red-wine
Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon 2019,red-wine
Staglin Family Vineyard Estate Cabernet Sauvignon 2014,red-wine
Staglin Family Vineyard Estate Cabernet Sauvignon 2016,red-wine
Staglin Family Vineyard Estate Cabernet Sauvignon 2019,red-wine
Stags' Leap Winery Cabernet Sauvignon,red-wine
Standish Andelmonde Shiraz 2018,red-wine
Standish The Lamella Shiraz 2020,red-wine
Standish The Relic Shiraz/Viognier 2020,red-wine
Stanners Vineyard Chardonnay VQA,white-wine
Stanners Vineyard Pinot Noir VQA,red-wine
Stark-Condé Cabernet Sauvignon 2019,red-wine
Stark-Condé Oude Nektar 2018,red-wine
Stark-Condé Syrah 2018,red-wine
Stark-Condé Three Pines Jonkershoek Cabernet Sauvignon 2017,red-wine
Stave & Steel Bourbon Barrel Aged Cabernet Sauvignon,red-wine
Stave & Steel Canadian Whisky Barrel Cabernet Sauvignon,red-wine
Stefan Meyer Rhodter Rosengarten Pinot Noir 2019,red-wine
Steiner Ried Grillenparz 1ÖTW Erste Lage Riesling 2020,white-wine
Stel + Mar Cabernet Sauvignon Lodi,red-wine
Stella Bella Luminosa Chardonnay 2019,white-wine
Stellenrust 56 Barrel Fermented Chenin Blanc 2020,white-wine
Stephane Usseglio Papale Cuvée 2018,red-wine
Sterling Napa Valley Cabernet Sauvignon,red-wine
Sterling Vineyards Chardonnay,white-wine
Sterling Vintner's Collection Cabernet Sauvignon,red-wine
Sterling Vintner's Collection Chardonnay,white-wine
Stina Cuvée White 2021,white-wine
StoneCap Cabernet Sauvignon 2019,red-wine
Stoneleigh Latitude Sauvignon Blanc,white-wine
Stoneleigh Lighter Sauvignon Blanc,white-wine
Stoneleigh Marlborough Pinot Noir,red-wine
Stoneleigh Marlborough Sauvignon Blanc,white-wine
Stonestreet Rockfall Vineyard Cabernet Sauvignon 2017,red-wine
Stonestreet Upper Barn Chardonnay 2017,white-wine
Stoney Ridge Pinot Grigio 2020,white-wine
Stoney Ridge Small Lot Chardonnay 2019,white-wine
Storia Antica Superiore Valpolicella Ripasso 2020,red-wine
Storm Ignis Pinot Noir 2020,red-wine
Storm Vrede Pinot Noir 2020,red-wine
Stormy Bay Cabernet Sauvignon,red-wine
Stormy Weather Cabernet Sauvignon 2017,red-wine
Stormy Weather Northern Gale Cabernet Sauvignon 2017,red-wine
Straccali Chianti DOCG,red-wine
Strandveld Syrah 2020,red-wine
Stratus Cabernet Franc VQA,red-wine
Stratus Chardonnay 2021,white-wine
Stratus Field Blend Ancestral Sparkling 2021,white-wine
Stratus Field Blend Ancestral Sparkling Wine 2022,white-wine
Stratus Gamay 2021,red-wine
Stratus Petit Verdot 2019,red-wine
Stratus Red 2020,red-wine
Stratus Tollgate Chardonnay 2019,white-wine
Stratus White VQA,white-wine
Strewn Chardonnay Barrel Aged VQA,white-wine
Strewn Nurture White Blend VQA,white-wine
Strewn Rogue's Lot Cabernet Sauvignon Cabernet Franc VQA,red-wine
Strewn Two Vines Riesling Gewürztraminer VQA,white-wine
Studert-Prüm Maximinhof Graacher Himmelreich Riesling Kabinett 2021,white-wine
Studert-Prüm Wehlener Sonnenuhr Riesling Spätlese 2020,white-wine
Submission Cabernet Sauvignon,red-wine
Submission Napa Valley Cabernet Sauvignon 2020,red-wine
Substance Pn Pinot Noir 2021,red-wine
Substance Sauvignon Blanc 2021,white-wine
Sue-Ann Staff Bank Barn Baco Noir VQA,red-wine
Sue-Ann Staff Mountain Bell Merlot 2018,red-wine
Sue-Ann Staff Robert's Block Riesling 2019,white-wine
Sue-Ann Staff The Gritstone Cabernet 2019,red-wine
Sugar Loaf Sauvignon Blanc 2022,white-wine
Sugarbush Vineyards Cabernet Franc VQA,red-wine
Sugarbush Vineyards Chardonnay VQA,white-wine
Sugarbush Vineyards Gamay VQA,red-wine
Sugarbush Vineyards Gewürztraminer VQA,white-wine
Sugarbush Vineyards Riesling VQA,white-wine
Sullivan Coeur de Vigne Cabernet Sauvignon 2019,red-wine
Sullivan James O'Neil Cabernet Sauvignon 2016,red-wine
Sullivan James O'Neil Merlot 2015,red-wine
Sullivan Petit Verdot 2017,red-wine
Sunnybrook Estate Maple Apple Wine,white-wine
Surveyor Thomson Central Otago Pinot Noir 2017,red-wine
Susana Balbo Crios Torrontés,white-wine
Susana Balbo Signature Malbec 2021,red-wine
Sutil Reserve Sauvignon Blanc 2023,white-wine
Sync Cabernet Sauvignon,red-wine
Sync Sauvignon Blanc,white-wine
Szászi Birtok Balaton-Felvidéki Cabernet Franc 2019,red-wine
Tablas Creek Vineyard Esprit de Tablas 2018,red-wine
Taittinger Brut Réserve white-wine,white-wine
Taittinger Prestige Rose white-wine,white-wine
Taken Napa Valley Chardonnay 2019,white-wine
Taken Red 2019,red-wine
Talbott Kali Hart Pinot Noir 2021,red-wine
Taltarni Taché Brut Rosé Sparkling 2015,white-wine
Tamaioasa Romaneasca Cotnari DOC,white-wine
Tandem Ars Memoria 2014,red-wine
Tandem Inmune Garnacha 2021,red-wine
Tangled Tree Cabernet Sauvignon,red-wine
Tantara Zotovich Chardonnay 2016,white-wine
Tapada do Marques Arinto Vinho Verde 2021,white-wine
Tapiz Alta Collection Malbec 2020,red-wine
Tapiz Alta Collection San Pablo Vineyard Cabernet Sauvignon 2020,red-wine
Tapiz Las Notas de Jean Claude 2017,red-wine
Tapiz Selección de Barricas Blend de Blancs 2021,white-wine
Taralas Blanc de Noir Organic 2018,white-wine
Tarapacá Biodiversity Edition Organic Gran Reserva Red Blend 2020,red-wine
Tarapacá De-Alcoholized Sauvignon Blanc,white-wine
Tarapacá Etiqueta Azul Gran Reserva Red Blend 2020,red-wine
Tarapacá Gran Reserva Carmenère 2021,red-wine
Tarapacá Gran Reserva Red Blend 2021,red-wine
Tardieu-Laurent 2019,red-wine
Tardieu-Laurent Vieilles Vignes Saint-Joseph 2018,red-wine
Tardo Sauvignon Blanc 2021,white-wine
Tarlant Brut Reserve white-wine,white-wine
Tarlant Cuvée Louis Brut Nature white-wine 2005,white-wine
Tarrawatta Ambervale Shiraz 2018,red-wine
Tasca d'Almerita Regaleali Bianco 2021,white-wine
Tasca d'Almerita Tenuta Tascante Contrada Pianodario 2017,red-wine
Tasca d'Almerita Tenuta Tascante Contrada Sciaranuova Etna Rosso 2019,red-wine
Tasca d'Almerita Tenuta Tascante Contrada Sciaranuova V.V. 2016,red-wine
Taub Family Vineyards Beckstoffer Georges III Cabernet Sauvignon 2017,red-wine
Taub Family Vineyards Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon 2017,red-wine
Taub Family Vineyards Howell Mountain Cabernet Sauvignon 2019,red-wine
Taub Family Vineyards Morisoli Borges Vineyard Cabernet Sauvignon 2017,red-wine
Taub Family Vineyards Rutherford Cabernet Sauvignon 2017,red-wine
Tavernello Pinot Grigio Delle Venezie DOC,white-wine
"Tavernello, Sangiovese Cabernet",red-wine
Tawse Cherry Avenue Gamay 2019,red-wine
Tawse Cherry Avenue Pinot Noir 2021,red-wine
