,index,type,quality,crispness,acidity,fruitiness,sweetness,dryness
4985,4985,white,7,1,1,2,4,0
4986,4986,white,5,1,1,2,1,3
4987,4987,white,6,1,1,1,1,3
4988,4988,white,6,0,1,1,3,1
4989,4989,white,7,1,1,2,1,3
4990,4990,white,6,1,1,2,2,2
4991,4991,white,6,1,1,2,1,3
4992,4992,white,7,0,1,2,1,3
4993,4993,white,6,1,1,2,1,3
4994,4994,white,7,1,1,2,1,3
4995,4995,white,7,1,1,1,1,3
4996,4996,white,5,1,1,2,1,3
4997,4997,white,6,0,1,2,0,4
4998,4998,white,6,0,0,2,1,3
4999,4999,white,6,1,1,1,0,4
5000,5000,white,5,1,2,2,1,3
5001,5001,white,6,1,1,1,2,2
5002,5002,white,6,1,2,2,0,4
5003,5003,white,6,1,1,1,2,2
5004,5004,white,8,1,1,1,0,4
5005,5005,white,6,0,0,1,0,4
5006,5006,white,5,1,1,3,2,2
5007,5007,white,5,2,2,4,3,1
5008,5008,white,6,1,2,2,0,4
5009,5009,white,6,1,2,2,0,4
5010,5010,white,6,1,1,1,1,3
5011,5011,white,6,1,1,2,0,4
5012,5012,white,5,1,1,2,1,3
5013,5013,white,6,1,1,2,2,2
5014,5014,white,6,1,1,1,1,3
5015,5015,white,6,0,1,1,3,1
5016,5016,white,7,0,1,2,1,3
5017,5017,white,6,0,0,1,1,3
5018,5018,white,6,1,1,2,1,3
5019,5019,white,6,0,1,1,2,2
5020,5020,white,6,1,1,3,3,1
5021,5021,white,4,1,1,2,3,1
5022,5022,white,5,1,1,2,3,1
5023,5023,white,5,1,1,2,3,1
5024,5024,white,5,1,1,2,3,1
5025,5025,white,4,0,1,0,2,2
5026,5026,white,6,1,2,2,1,3
5027,5027,white,5,1,1,2,3,1
5028,5028,white,6,0,1,1,1,3
5029,5029,white,6,1,1,2,1,3
5030,5030,white,4,0,1,0,2,2
5031,5031,white,4,0,0,0,1,3
5032,5032,white,7,0,0,2,1,3
5033,5033,white,5,0,1,1,2,2
5034,5034,white,7,0,0,1,2,2
5035,5035,white,6,0,1,1,3,1
5036,5036,white,6,0,1,1,1,3
5037,5037,white,6,0,1,1,2,2
5038,5038,white,6,1,2,2,0,4
5039,5039,white,6,1,1,1,1,3
5040,5040,white,6,1,1,2,2,2
5041,5041,white,6,1,1,2,1,3
5042,5042,white,5,0,1,0,3,1
5043,5043,white,5,0,1,0,3,1
5044,5044,white,5,1,1,2,1,3
5045,5045,white,5,0,1,0,3,1
5046,5046,white,7,0,0,2,1,3
5047,5047,white,6,1,1,1,3,1
5048,5048,white,6,1,1,2,1,3
5049,5049,white,7,0,1,2,1,3
5050,5050,white,6,1,1,1,1,3
5051,5051,white,5,2,1,4,3,1
5052,5052,white,5,2,1,4,3,1
5053,5053,white,6,0,0,1,0,4
5054,5054,white,6,0,1,1,1,3
5055,5055,white,6,0,0,1,1,3
5056,5056,white,6,1,1,1,3,1
5057,5057,white,6,1,1,1,2,2
5058,5058,white,6,1,1,1,3,1
5059,5059,white,5,1,1,1,2,2
5060,5060,white,5,0,1,1,2,2
5061,5061,white,5,0,1,1,2,2
5062,5062,white,5,0,1,1,0,4
5063,5063,white,6,0,1,1,0,4
5064,5064,white,6,0,1,1,1,3
5065,5065,white,7,0,1,1,0,4
5066,5066,white,6,1,1,4,1,3
5067,5067,white,6,0,1,0,0,4
5068,5068,white,6,0,1,1,1,3
5069,5069,white,7,0,1,1,0,4
5070,5070,white,7,0,1,1,0,4
5071,5071,white,6,0,0,1,1,3
5072,5072,white,5,1,1,1,3,1
5073,5073,white,6,1,1,2,2,2
5074,5074,white,5,1,1,1,3,1
5075,5075,white,6,0,0,1,4,0
5076,5076,white,6,0,0,1,4,0
5077,5077,white,6,0,0,1,4,0
5078,5078,white,6,0,0,1,4,0
5079,5079,white,7,0,0,0,0,4
5080,5080,white,5,1,1,2,2,2
5081,5081,white,4,0,0,1,1,3
5082,5082,white,6,0,1,1,3,1
5083,5083,white,6,0,0,1,4,0
5084,5084,white,5,0,1,1,3,1
5085,5085,white,5,0,1,1,3,1
5086,5086,white,6,0,1,1,2,2
5087,5087,white,6,0,1,1,2,2
5088,5088,white,6,0,1,1,2,2
5089,5089,white,6,0,1,1,2,2
5090,5090,white,5,1,1,0,1,3
5091,5091,white,6,1,1,2,2,2
5092,5092,white,6,1,1,1,3,1
5093,5093,white,5,0,1,1,3,1
5094,5094,white,5,1,1,2,3,1
5095,5095,white,6,1,1,2,1,3
5096,5096,white,5,1,1,2,3,1
5097,5097,white,5,1,1,1,2,2
5098,5098,white,5,1,1,2,3,1
5099,5099,white,6,1,1,2,1,3
5100,5100,white,6,1,1,2,2,2
5101,5101,white,6,1,1,2,3,1
5102,5102,white,6,1,1,2,1,3
5103,5103,white,6,0,1,1,1,3
5104,5104,white,6,0,1,1,2,2
5105,5105,white,6,0,1,1,2,2
5106,5106,white,7,1,1,1,1,3
5107,5107,white,6,1,1,1,1,3
5108,5108,white,6,1,1,1,1,3
5109,5109,white,6,0,1,1,2,2
5110,5110,white,5,1,1,1,1,3
5111,5111,white,6,1,1,2,1,3
5112,5112,white,6,1,1,2,1,3
5113,5113,white,7,0,1,1,1,3
5114,5114,white,7,1,1,1,1,3
5115,5115,white,7,1,1,2,0,4
5116,5116,white,7,0,1,1,1,3
5117,5117,white,7,1,1,1,1,3
5118,5118,white,5,1,1,2,2,2
5119,5119,white,6,0,1,1,2,2
5120,5120,white,7,1,1,2,1,3
5121,5121,white,6,2,2,2,1,3
5122,5122,white,6,0,1,1,1,3
5123,5123,white,5,1,1,1,2,2
5124,5124,white,5,1,1,2,3,1
5125,5125,white,5,1,1,1,2,2
5126,5126,white,5,0,1,0,2,2
5127,5127,white,5,1,1,1,3,1
5128,5128,white,5,1,1,1,2,2
5129,5129,white,5,1,1,2,3,1
5130,5130,white,8,1,1,2,3,1
5131,5131,white,8,1,1,2,3,1
5132,5132,white,8,1,1,2,3,1
5133,5133,white,8,1,1,2,3,1
5134,5134,white,8,1,1,2,3,1
5135,5135,white,8,1,1,2,3,1
5136,5136,white,8,1,1,2,3,1
5137,5137,white,8,1,1,1,1,3
5138,5138,white,8,1,1,2,3,1
5139,5139,white,6,2,1,4,3,1
5140,5140,white,6,0,1,2,1,3
5141,5141,white,6,0,0,1,1,3
5142,5142,white,6,1,1,2,1,3
5143,5143,white,7,1,1,2,1,3
5144,5144,white,6,2,1,4,3,1
5145,5145,white,6,1,1,1,0,4
5146,5146,white,6,1,1,1,0,4
5147,5147,white,5,1,1,2,1,3
5148,5148,white,6,1,1,2,1,3
5149,5149,white,6,1,1,1,2,2
5150,5150,white,6,1,1,1,0,4
5151,5151,white,5,1,1,2,2,2
5152,5152,white,6,0,1,2,1,3
5153,5153,white,5,0,1,1,2,2
5154,5154,white,6,1,1,1,2,2
5155,5155,white,5,1,1,2,1,3
5156,5156,white,6,1,1,2,1,3
5157,5157,white,6,0,1,1,0,4
5158,5158,white,5,1,1,1,3,1
5159,5159,white,6,0,1,1,2,2
5160,5160,white,5,1,1,3,3,1
5161,5161,white,6,0,1,1,0,4
5162,5162,white,5,1,1,1,3,1
5163,5163,white,6,1,1,1,2,2
5164,5164,white,6,0,1,1,2,2
5165,5165,white,5,1,1,1,2,2
5166,5166,white,6,1,1,1,1,3
5167,5167,white,6,0,1,1,0,4
5168,5168,white,5,0,1,1,2,2
5169,5169,white,6,0,1,2,1,3
5170,5170,white,5,0,1,1,2,2
5171,5171,white,6,1,1,1,1,3
5172,5172,white,5,0,1,0,3,1
5173,5173,white,5,0,1,1,2,2
5174,5174,white,6,0,1,1,2,2
5175,5175,white,6,1,1,1,1,3
5176,5176,white,6,1,1,1,1,3
5177,5177,white,6,1,1,1,1,3
5178,5178,white,5,0,1,1,2,2
5179,5179,white,5,0,1,1,2,2
5180,5180,white,6,0,1,2,1,3
5181,5181,white,6,1,1,2,1,3
5182,5182,white,6,1,1,2,2,2
5183,5183,white,4,0,1,1,2,2
5184,5184,white,5,1,1,3,4,0
5185,5185,white,5,1,1,3,3,1
5186,5186,white,5,1,1,3,4,0
5187,5187,white,6,1,1,2,3,1
5188,5188,white,6,0,1,1,2,2
5189,5189,white,5,1,1,1,3,1
5190,5190,white,5,1,1,1,3,1
5191,5191,white,5,1,1,1,3,1
5192,5192,white,5,1,1,1,3,1
5193,5193,white,5,1,1,1,3,1
5194,5194,white,5,1,1,1,3,1
5195,5195,white,6,1,1,2,2,2
5196,5196,white,6,1,1,1,1,3
5197,5197,white,5,0,0,3,2,2
5198,5198,white,5,0,1,0,2,2
5199,5199,white,5,0,1,0,2,2
5200,5200,white,7,1,1,2,0,4
5201,5201,white,6,1,1,2,1,3
5202,5202,white,5,0,0,0,2,2
5203,5203,white,7,1,1,2,0,4
5204,5204,white,5,1,1,3,2,2
5205,5205,white,7,1,1,2,0,4
5206,5206,white,7,1,1,1,2,2
5207,5207,white,7,1,1,2,0,4
5208,5208,white,7,1,1,1,2,2
5209,5209,white,5,0,1,1,4,0
5210,5210,white,5,1,1,3,2,2
5211,5211,white,6,0,1,1,1,3
5212,5212,white,6,1,1,1,4,0
5213,5213,white,6,1,1,1,4,0
5214,5214,white,6,1,1,1,4,0
5215,5215,white,6,1,1,1,4,0
5216,5216,white,6,0,1,1,1,3
5217,5217,white,6,0,1,1,1,3
5218,5218,white,6,1,1,1,4,0
5219,5219,white,6,1,1,4,2,2
5220,5220,white,6,1,1,4,2,2
5221,5221,white,5,0,1,1,3,1
5222,5222,white,6,1,1,1,1,3
5223,5223,white,6,1,1,2,1,3
5224,5224,white,6,1,1,1,0,4
5225,5225,white,6,1,1,1,1,3
5226,5226,white,5,1,1,1,3,1
5227,5227,white,6,1,1,1,1,3
5228,5228,white,6,1,1,2,2,2
5229,5229,white,6,1,1,1,1,3
5230,5230,white,6,1,1,2,2,2
5231,5231,white,5,0,1,1,1,3
5232,5232,white,5,1,1,0,2,2
5233,5233,white,5,1,1,2,4,0
5234,5234,white,6,1,1,1,0,4
5235,5235,white,5,1,1,2,4,0
5236,5236,white,5,1,1,0,2,2
5237,5237,white,6,0,0,1,2,2
5238,5238,white,6,0,0,1,2,2
5239,5239,white,6,1,1,1,0,4
5240,5240,white,5,1,1,1,1,3
5241,5241,white,6,0,1,1,2,2
5242,5242,white,6,1,1,1,3,1
5243,5243,white,5,0,1,1,2,2
5244,5244,white,5,0,1,1,2,2
5245,5245,white,6,1,1,1,0,4
5246,5246,white,6,1,1,1,4,0
5247,5247,white,5,0,1,2,4,0
5248,5248,white,5,0,1,2,4,0
5249,5249,white,5,0,1,2,4,0
5250,5250,white,7,1,1,1,0,4
5251,5251,white,5,0,1,0,2,2
5252,5252,white,6,1,1,1,4,0
5253,5253,white,6,1,1,1,1,3
5254,5254,white,6,1,1,1,0,4
5255,5255,white,6,1,1,2,0,4
5256,5256,white,5,0,1,1,1,3
5257,5257,white,5,1,1,1,2,2
5258,5258,white,6,0,1,1,1,3
5259,5259,white,6,1,1,1,1,3
5260,5260,white,6,0,0,1,1,3
5261,5261,white,6,0,1,1,0,4
5262,5262,white,5,1,1,1,1,3
5263,5263,white,6,0,1,1,2,2
5264,5264,white,6,0,0,2,0,4
5265,5265,white,6,1,1,3,0,4
5266,5266,white,5,1,1,1,2,2
5267,5267,white,5,1,1,1,2,2
5268,5268,white,5,0,1,1,2,2
5269,5269,white,5,1,1,1,2,2
5270,5270,white,6,1,1,2,1,3
5271,5271,white,4,0,1,0,2,2
5272,5272,white,5,0,1,1,2,2
5273,5273,white,6,1,1,2,0,4
5274,5274,white,6,1,1,1,2,2
5275,5275,white,6,1,1,1,1,3
5276,5276,white,6,1,1,4,0,4
5277,5277,white,6,1,1,4,0,4
5278,5278,white,6,0,0,2,1,3
5279,5279,white,6,0,1,1,0,4
5280,5280,white,6,1,1,2,1,3
5281,5281,white,6,1,1,1,2,2
5282,5282,white,6,1,1,2,1,3
5283,5283,white,6,1,1,3,3,1
5284,5284,white,6,1,1,2,1,3
5285,5285,white,5,1,1,1,2,2
5286,5286,white,6,0,0,1,1,3
5287,5287,white,6,1,2,2,1,3
5288,5288,white,6,1,1,1,3,1
5289,5289,white,6,1,1,2,1,3
5290,5290,white,5,1,1,1,2,2
5291,5291,white,5,0,1,1,2,2
5292,5292,white,6,1,1,1,1,3
5293,5293,white,5,0,0,0,0,4
5294,5294,white,4,0,0,2,1,3
5295,5295,white,5,0,1,0,2,2
5296,5296,white,6,1,1,2,0,4
5297,5297,white,6,1,1,2,0,4
5298,5298,white,6,1,1,2,0,4
5299,5299,white,6,1,1,1,1,3
5300,5300,white,5,0,1,0,3,1
5301,5301,white,6,1,1,1,1,3
5302,5302,white,6,1,1,2,0,4
5303,5303,white,6,1,1,0,2,2
5304,5304,white,6,2,2,2,2,2
5305,5305,white,6,0,1,1,2,2
5306,5306,white,5,0,1,2,2,2
5307,5307,white,5,0,1,1,2,2
5308,5308,white,6,2,2,2,2,2
5309,5309,white,5,1,1,2,3,1
5310,5310,white,6,1,1,1,2,2
5311,5311,white,6,0,1,1,2,2
5312,5312,white,6,0,1,1,2,2
5313,5313,white,6,1,1,0,2,2
5314,5314,white,6,0,1,0,2,2
5315,5315,white,6,2,1,4,3,1
5316,5316,white,6,2,1,4,3,1
5317,5317,white,6,2,1,4,3,1
5318,5318,white,6,0,1,1,1,3
5319,5319,white,5,0,1,1,2,2
5320,5320,white,6,1,1,1,0,4
5321,5321,white,6,2,1,4,3,1
5322,5322,white,6,2,1,4,3,1
5323,5323,white,5,2,2,2,1,3
5324,5324,white,6,1,1,2,2,2
5325,5325,white,5,2,2,2,2,2
5326,5326,white,6,0,0,2,0,4
5327,5327,white,6,1,0,2,0,4
5328,5328,white,5,1,1,2,2,2
5329,5329,white,5,1,1,2,2,2
5330,5330,white,6,0,0,2,0,4
5331,5331,white,6,1,1,4,0,4
5332,5332,white,6,1,1,2,1,3
5333,5333,white,6,0,0,2,1,3
5334,5334,white,5,0,1,1,3,1
5335,5335,white,5,1,1,2,2,2
5336,5336,white,6,1,1,2,1,3
5337,5337,white,6,1,1,2,1,3
5338,5338,white,6,1,1,1,1,3
5339,5339,white,6,0,0,2,0,4
5340,5340,white,6,1,0,2,0,4
5341,5341,white,5,1,1,3,1,3
5342,5342,white,6,1,1,4,3,1
5343,5343,white,6,0,0,1,2,2
5344,5344,white,7,1,1,2,2,2
5345,5345,white,6,0,0,1,0,4
5346,5346,white,6,0,1,1,0,4
5347,5347,white,7,0,0,2,2,2
5348,5348,white,7,0,0,1,2,2
5349,5349,white,7,1,1,2,1,3
5350,5350,white,5,2,2,1,2,2
5351,5351,white,6,1,1,1,1,3
5352,5352,white,6,1,1,2,2,2
5353,5353,white,6,0,0,0,1,3
5354,5354,white,7,0,0,1,0,4
5355,5355,white,7,0,0,2,0,4
5356,5356,white,6,1,1,1,1,3
5357,5357,white,7,0,1,1,1,3
5358,5358,white,7,0,1,1,1,3
5359,5359,white,5,0,1,1,1,3
5360,5360,white,6,1,1,2,3,1
5361,5361,white,7,0,0,2,1,3
5362,5362,white,6,0,1,2,3,1
5363,5363,white,6,0,1,1,3,1
5364,5364,white,6,0,1,1,1,3
5365,5365,white,6,1,1,4,2,2
5366,5366,white,6,1,1,3,2,2
5367,5367,white,6,0,1,1,1,3
5368,5368,white,6,0,0,1,2,2
5369,5369,white,6,0,0,2,0,4
5370,5370,white,6,1,2,2,2,2
5371,5371,white,5,1,1,2,1,3
5372,5372,white,6,0,0,2,0,4
5373,5373,white,6,1,1,2,2,2
5374,5374,white,6,1,1,2,1,3
5375,5375,white,6,1,1,2,2,2
5376,5376,white,6,0,0,2,0,4
5377,5377,white,6,1,1,2,2,2
5378,5378,white,6,1,1,1,0,4
5379,5379,white,6,1,1,2,2,2
5380,5380,white,7,1,1,2,1,3
5381,5381,white,6,2,2,2,1,3
5382,5382,white,6,1,1,3,2,2
5383,5383,white,6,1,1,2,3,1
5384,5384,white,6,0,0,0,1,3
5385,5385,white,6,1,1,2,2,2
5386,5386,white,6,1,1,2,1,3
5387,5387,white,5,1,1,2,1,3
5388,5388,white,6,1,1,2,2,2
5389,5389,white,7,0,1,1,0,4
5390,5390,white,6,1,1,2,1,3
5391,5391,white,5,1,1,2,1,3
5392,5392,white,5,0,1,1,2,2
5393,5393,white,5,0,1,1,2,2
5394,5394,white,7,0,1,1,1,3
5395,5395,white,5,1,1,2,1,3
5396,5396,white,7,0,0,0,0,4
5397,5397,white,7,0,1,1,1,3
5398,5398,white,5,0,1,0,2,2
5399,5399,white,6,0,1,1,1,3
5400,5400,white,7,1,1,2,1,3
5401,5401,white,7,0,1,1,0,4
5402,5402,white,6,1,1,2,1,3
5403,5403,white,6,1,1,1,0,4
5404,5404,white,5,1,2,1,2,2
5405,5405,white,6,1,1,2,1,3
5406,5406,white,6,1,1,2,1,3
5407,5407,white,7,0,0,2,1,3
5408,5408,white,7,0,0,2,3,1
5409,5409,white,7,1,1,3,1,3
5410,5410,white,6,1,1,3,2,2
5411,5411,white,6,1,1,3,2,2
5412,5412,white,6,0,0,0,3,1
5413,5413,white,5,1,1,1,1,3
5414,5414,white,6,1,1,3,1,3
5415,5415,white,5,1,1,1,1,3
5416,5416,white,6,1,1,1,3,1
5417,5417,white,6,1,1,3,1,3
5418,5418,white,6,1,1,2,1,3
5419,5419,white,7,0,0,2,0,4
5420,5420,white,6,1,1,2,2,2
5421,5421,white,6,1,1,1,1,3
5422,5422,white,7,0,0,2,0,4
5423,5423,white,7,0,1,1,1,3
5424,5424,white,7,0,1,1,1,3
5425,5425,white,7,0,0,1,0,4
5426,5426,white,5,1,1,4,2,2
5427,5427,white,7,1,1,1,0,4
5428,5428,white,7,1,1,3,2,2
5429,5429,white,7,1,1,3,2,2
5430,5430,white,7,1,1,3,2,2
5431,5431,white,7,1,1,3,2,2
5432,5432,white,6,1,1,1,0,4
5433,5433,white,6,1,1,1,1,3
5434,5434,white,6,1,1,3,0,4
5435,5435,white,5,2,2,3,1,3
5436,5436,white,6,1,1,2,1,3
5437,5437,white,7,1,1,2,2,2
5438,5438,white,7,1,1,2,2,2
5439,5439,white,6,1,1,2,1,3
5440,5440,white,5,1,1,4,3,1
5441,5441,white,7,1,1,2,2,2
5442,5442,white,7,1,1,2,2,2
5443,5443,white,5,0,1,2,1,3
5444,5444,white,6,1,1,4,3,1
5445,5445,white,5,0,0,0,1,3
5446,5446,white,5,0,0,0,1,3
5447,5447,white,7,1,1,4,1,3
5448,5448,white,7,0,0,2,1,3
5449,5449,white,6,0,0,2,2,2
5450,5450,white,6,1,1,2,3,1
5451,5451,white,7,1,1,4,1,3
5452,5452,white,6,1,1,4,3,1
5453,5453,white,5,0,0,0,1,3
5454,5454,white,6,0,0,2,0,4
5455,5455,white,6,1,1,2,0,4
5456,5456,white,6,1,1,2,0,4
5457,5457,white,6,1,1,2,1,3
5458,5458,white,5,1,1,2,2,2
5459,5459,white,6,1,1,2,3,1
5460,5460,white,6,1,1,2,3,1
5461,5461,white,6,1,1,2,3,1
5462,5462,white,6,1,1,2,3,1
5463,5463,white,7,1,1,2,4,0
5464,5464,white,5,0,1,2,2,2
5465,5465,white,6,1,1,2,3,1
5466,5466,white,7,1,1,2,4,0
5467,5467,white,7,1,1,2,1,3
5468,5468,white,6,1,1,3,0,4
5469,5469,white,7,1,1,2,1,3
5470,5470,white,5,1,1,2,3,1
5471,5471,white,5,1,1,2,3,1
5472,5472,white,7,0,1,1,1,3
5473,5473,white,6,1,1,4,2,2
5474,5474,white,6,0,1,0,2,2
5475,5475,white,7,1,1,3,1,3
5476,5476,white,6,0,0,0,2,2
5477,5477,white,6,1,1,1,1,3
5478,5478,white,6,0,1,2,0,4
5479,5479,white,7,0,0,2,1,3
5480,5480,white,6,0,0,0,2,2
5481,5481,white,6,0,1,0,2,2
5482,5482,white,6,1,1,1,1,3
5483,5483,white,7,1,1,3,1,3
5484,5484,white,6,1,1,2,2,2
5485,5485,white,6,0,0,2,1,3
5486,5486,white,6,0,0,0,2,2
5487,5487,white,6,1,1,2,2,2
5488,5488,white,5,1,1,2,0,4
5489,5489,white,6,1,1,2,2,2
5490,5490,white,6,0,1,2,2,2
5491,5491,white,6,1,1,3,2,2
5492,5492,white,6,1,1,2,2,2
5493,5493,white,6,1,1,2,3,1
5494,5494,white,6,1,1,3,1,3
5495,5495,white,6,0,1,2,2,2
5496,5496,white,6,1,1,2,2,2
5497,5497,white,5,1,1,3,1,3
5498,5498,white,6,0,0,3,2,2
5499,5499,white,6,0,0,3,2,2
5500,5500,white,6,0,0,1,1,3
5501,5501,white,6,0,0,2,1,3
5502,5502,white,6,1,1,2,1,3
5503,5503,white,6,1,1,2,1,3
5504,5504,white,7,1,1,2,1,3
5505,5505,white,6,0,0,1,0,4
5506,5506,white,6,0,0,2,1,3
5507,5507,white,5,1,1,3,2,2
5508,5508,white,6,1,1,2,1,3
5509,5509,white,6,0,1,2,1,3
5510,5510,white,5,1,1,3,1,3
5511,5511,white,5,0,0,0,2,2
5512,5512,white,6,1,1,4,3,1
5513,5513,white,6,1,0,4,2,2
5514,5514,white,5,0,1,1,4,0
5515,5515,white,6,0,1,1,4,0
5516,5516,white,5,1,1,3,1,3
5517,5517,white,7,0,0,2,0,4
5518,5518,white,6,0,0,1,1,3
5519,5519,white,6,1,1,2,3,1
5520,5520,white,7,0,1,1,0,4
5521,5521,white,7,0,1,1,0,4
5522,5522,white,6,1,1,2,1,3
5523,5523,white,6,1,1,1,2,2
5524,5524,white,6,1,1,1,2,2
5525,5525,white,6,0,1,1,3,1
5526,5526,white,7,0,1,1,1,3
5527,5527,white,7,0,0,1,1,3
5528,5528,white,6,0,1,2,1,3
5529,5529,white,8,0,0,2,0,4
5530,5530,white,8,1,1,1,1,3
5531,5531,white,7,1,1,1,2,2
5532,5532,white,6,1,1,2,3,1
5533,5533,white,6,1,1,2,3,1
5534,5534,white,6,1,1,2,3,1
5535,5535,white,6,1,1,2,3,1
5536,5536,white,5,1,1,3,3,1
5537,5537,white,7,0,0,2,0,4
5538,5538,white,4,1,1,2,1,3
5539,5539,white,6,0,1,2,0,4
5540,5540,white,6,0,1,1,3,1
5541,5541,white,6,1,1,4,3,1
5542,5542,white,6,1,1,4,3,1
5543,5543,white,5,1,1,2,3,1
5544,5544,white,7,1,1,2,1,3
5545,5545,white,8,0,0,2,0,4
5546,5546,white,8,0,0,3,0,4
5547,5547,white,5,1,1,2,3,1
5548,5548,white,6,0,0,2,0,4
5549,5549,white,6,1,1,3,1,3
5550,5550,white,6,1,1,4,3,1
5551,5551,white,7,1,1,2,1,3
5552,5552,white,7,1,1,2,1,3
5553,5553,white,6,0,0,2,0,4
5554,5554,white,5,0,1,1,3,1
5555,5555,white,6,0,1,1,2,2
5556,5556,white,7,1,1,2,1,3
5557,5557,white,7,1,1,2,1,3
5558,5558,white,8,0,0,2,0,4
5559,5559,white,7,1,1,4,1,3
5560,5560,white,4,1,1,3,0,4
5561,5561,white,6,0,0,2,2,2
5562,5562,white,6,0,1,2,2,2
5563,5563,white,6,0,1,1,1,3
5564,5564,white,5,0,0,3,2,2
5565,5565,white,7,0,0,2,1,3
5566,5566,white,6,0,0,2,1,3
5567,5567,white,6,0,1,1,2,2
5568,5568,white,6,0,0,1,1,3
5569,5569,white,6,1,0,3,0,4
5570,5570,white,6,0,0,2,1,3
5571,5571,white,6,1,1,3,1,3
5572,5572,white,6,1,1,3,1,3
5573,5573,white,7,1,1,2,1,3
5574,5574,white,5,1,1,2,3,1
5575,5575,white,6,0,1,1,2,2
5576,5576,white,6,0,1,1,2,2
5577,5577,white,6,1,1,2,1,3
5578,5578,white,5,1,1,2,3,1
5579,5579,white,7,1,1,2,1,3
5580,5580,white,6,0,1,1,1,3
5581,5581,white,6,0,1,1,2,2
5582,5582,white,5,0,1,1,1,3
5583,5583,white,6,0,0,1,1,3
5584,5584,white,7,0,1,2,0,4
5585,5585,white,6,0,0,1,1,3
5586,5586,white,6,1,1,3,1,3
5587,5587,white,6,0,0,1,2,2
5588,5588,white,4,0,0,0,1,3
5589,5589,white,7,1,1,2,1,3
5590,5590,white,5,0,0,1,1,3
5591,5591,white,6,0,0,1,0,4
5592,5592,white,6,0,0,2,0,4
5593,5593,white,6,1,1,3,1,3
5594,5594,white,5,1,1,3,2,2
5595,5595,white,6,1,1,3,1,3
5596,5596,white,5,1,1,3,2,2
5597,5597,white,5,1,1,2,1,3
5598,5598,white,5,0,0,1,1,3
5599,5599,white,6,1,1,1,1,3
5600,5600,white,6,1,1,3,3,1
5601,5601,white,6,1,1,3,3,1
5602,5602,white,6,1,1,2,2,2
5603,5603,white,5,1,1,4,2,2
5604,5604,white,6,1,1,2,2,2
5605,5605,white,6,1,1,2,2,2
5606,5606,white,6,0,0,1,1,3
5607,5607,white,6,0,1,2,1,3
5608,5608,white,7,1,1,2,0,4
5609,5609,white,5,0,1,1,2,2
5610,5610,white,6,1,1,2,0,4
5611,5611,white,6,0,1,1,1,3
5612,5612,white,6,0,0,2,0,4
5613,5613,white,6,0,1,2,1,3
5614,5614,white,6,1,1,2,3,1
5615,5615,white,7,0,1,1,1,3
5616,5616,white,6,0,0,3,1,3
5617,5617,white,5,1,1,3,3,1
5618,5618,white,6,0,0,2,1,3
5619,5619,white,6,0,0,2,2,2
5620,5620,white,6,1,1,1,2,2
5621,5621,white,7,1,1,3,1,3
5622,5622,white,6,1,1,3,2,2
5623,5623,white,6,1,1,3,2,2
5624,5624,white,6,0,0,1,3,1
5625,5625,white,5,0,0,0,1,3
5626,5626,white,6,0,0,1,1,3
5627,5627,white,5,1,1,3,2,2
5628,5628,white,6,1,1,3,2,2
5629,5629,white,7,0,1,2,1,3
5630,5630,white,7,0,1,1,0,4
5631,5631,white,5,1,1,2,2,2
5632,5632,white,6,0,0,1,3,1
5633,5633,white,6,0,1,1,1,3
5634,5634,white,6,0,0,2,1,3
5635,5635,white,5,1,1,2,2,2
5636,5636,white,6,1,1,1,1,3
5637,5637,white,5,1,1,2,2,2
5638,5638,white,6,0,1,1,2,2
5639,5639,white,7,0,0,2,0,4
5640,5640,white,6,1,0,2,0,4
